# energy(eV) alpha
3.702399999999999913e+00 1.183112727333331568e+05
3.723899999999999988e+00 1.209387412292247900e+05
3.745400000000000063e+00 1.235296036367413471e+05
3.766900000000000137e+00 1.261872968229262187e+05
3.788499999999999979e+00 1.289908985493925138e+05
3.810000000000000053e+00 1.319776575330497872e+05
3.831500000000000128e+00 1.351461362842115632e+05
3.853000000000000203e+00 1.384803535077862616e+05
3.874600000000000044e+00 1.419247827002776903e+05
3.896100000000000119e+00 1.454185239439433499e+05
3.917600000000000193e+00 1.489001393028987804e+05
3.939099999999999824e+00 1.523107113214175042e+05
3.960700000000000109e+00 1.556169807573241706e+05
3.982200000000000184e+00 1.588087094452749297e+05
4.003700000000000259e+00 1.619101560975736938e+05
4.025199999999999889e+00 1.649756709870549676e+05
4.046800000000000175e+00 1.680716407111480366e+05
4.068299999999999805e+00 1.712269056146959192e+05
4.089800000000000324e+00 1.744698239602876129e+05
4.111299999999999955e+00 1.777662591346359986e+05
4.132900000000000240e+00 1.810482499098244298e+05
4.154399999999999871e+00 1.842415093645316956e+05
4.175900000000000389e+00 1.872682486731791578e+05
4.197400000000000020e+00 1.900907735050284828e+05
4.219000000000000306e+00 1.926913336828642350e+05
4.240499999999999936e+00 1.950745476112984179e+05
4.261999999999999567e+00 1.972825777261300536e+05
4.283500000000000085e+00 1.993498961442588770e+05
4.305100000000000371e+00 2.012823779312517727e+05
4.326600000000000001e+00 2.030840384470060526e+05
4.348099999999999632e+00 2.047428591791669314e+05
4.369600000000000151e+00 2.062354035799357516e+05
4.391200000000000436e+00 2.075639312704768672e+05
4.412700000000000067e+00 2.087470588252921880e+05
4.434199999999999697e+00 2.098233644289092335e+05
4.455700000000000216e+00 2.108704878458094317e+05
4.477299999999999613e+00 2.119775209138174541e+05
4.498800000000000132e+00 2.132402095443904109e+05
4.520299999999999763e+00 2.147382045148038014e+05
4.541800000000000281e+00 2.165330547736433509e+05
4.563399999999999679e+00 2.186402753219292499e+05
