# energy(eV) alpha
9.467800000000000438e+00 6.347426777413639938e+05
9.489200000000000301e+00 6.403522273705849657e+05
9.510699999999999932e+00 6.463663632878065109e+05
9.532199999999999562e+00 6.529894325268530520e+05
9.553599999999999426e+00 6.603687532811299898e+05
9.575100000000000833e+00 6.686253235441738507e+05
9.596600000000000463e+00 6.778458384363258956e+05
9.618000000000000327e+00 6.880147649036735529e+05
9.639499999999999957e+00 6.991012792001543567e+05
9.660999999999999588e+00 7.109807843302463880e+05
9.682399999999999451e+00 7.234862809756897623e+05
9.703900000000000858e+00 7.364105523380668601e+05
9.725400000000000489e+00 7.495488954934235662e+05
9.746900000000000119e+00 7.626717248985214392e+05
9.768299999999999983e+00 7.755498101048521930e+05
9.789799999999999613e+00 7.880607765424759127e+05
9.811299999999999244e+00 8.000857189772558631e+05
9.832700000000000884e+00 8.115628530077803880e+05
9.854200000000000514e+00 8.225164148580025649e+05
9.875700000000000145e+00 8.329640939488027943e+05
9.897100000000000009e+00 8.430408510600719601e+05
9.918599999999999639e+00 8.528652500199349597e+05
9.940099999999999270e+00 8.626056009380818577e+05
9.961499999999999133e+00 8.724151729635562515e+05
9.983000000000000540e+00 8.824552857595338719e+05
1.000450000000000017e+01 8.928382373924750136e+05
1.002590000000000003e+01 9.036165854453817010e+05
1.004739999999999966e+01 9.148116771870671073e+05
1.006889999999999930e+01 9.263449764289302984e+05
1.009040000000000070e+01 9.381440272066498874e+05
1.011180000000000057e+01 9.500486552987651667e+05
1.013330000000000020e+01 9.619079326675375924e+05
1.015479999999999983e+01 9.735617473228516756e+05
1.017619999999999969e+01 9.848473412871757755e+05
1.019769999999999932e+01 9.956604458448627265e+05
1.021920000000000073e+01 1.005897652838483104e+06
1.024060000000000059e+01 1.015438673739528283e+06
1.026210000000000022e+01 1.024299732707484043e+06
1.028359999999999985e+01 1.032441914615684655e+06
1.030499999999999972e+01 1.039871820977374096e+06
1.032649999999999935e+01 1.046611638589464128e+06
1.034800000000000075e+01 1.052718551561726024e+06
1.036940000000000062e+01 1.058179471629281761e+06
1.039090000000000025e+01 1.063071765969979344e+06
1.041239999999999988e+01 1.067346273249743273e+06
1.043389999999999951e+01 1.071009087180831237e+06
1.045529999999999937e+01 1.073979746110632317e+06
1.047680000000000078e+01 1.076263671121089486e+06
1.049830000000000041e+01 1.077782480596228270e+06
1.051970000000000027e+01 1.078453638686217135e+06
1.054119999999999990e+01 1.078301160217743367e+06
1.056269999999999953e+01 1.077247761096411385e+06
1.058409999999999940e+01 1.075297891699542990e+06
1.060560000000000080e+01 1.072529297624531435e+06
1.062710000000000043e+01 1.068958485529318452e+06
1.064850000000000030e+01 1.064581854218974942e+06
1.066999999999999993e+01 1.059493503853828646e+06
1.069149999999999956e+01 1.053730978701638989e+06
1.071299999999999919e+01 1.047290022811550647e+06
1.073440000000000083e+01 1.040204219617257942e+06
1.075590000000000046e+01 1.032499793681328767e+06
1.077740000000000009e+01 1.024222735873372643e+06
1.079879999999999995e+01 1.015386359567715321e+06
1.082029999999999959e+01 1.006080812421596260e+06
1.084179999999999922e+01 9.963900041007747641e+05
1.086320000000000086e+01 9.863779044708606089e+05
