# energy(eV) alpha
6.846199999999999619e+00 5.994045173082826659e+05
6.867200000000000415e+00 6.018133500433672452e+05
6.888200000000000323e+00 6.043413954227067297e+05
6.909200000000000230e+00 6.069542015380776720e+05
6.930200000000000138e+00 6.096164540789165767e+05
6.951200000000000045e+00 6.123289023948921822e+05
6.972199999999999953e+00 6.150974369670887245e+05
6.993199999999999861e+00 6.179215457075344166e+05
7.014199999999999768e+00 6.208643160490688169e+05
7.035199999999999676e+00 6.239627194616823690e+05
7.056199999999999584e+00 6.272700967777231708e+05
7.077200000000000379e+00 6.308686163548306795e+05
7.098200000000000287e+00 6.347671198904159246e+05
7.119200000000000195e+00 6.390078090595733374e+05
7.140200000000000102e+00 6.435624640411994187e+05
7.161200000000000010e+00 6.484517853220481193e+05
7.182199999999999918e+00 6.536177953148171073e+05
7.203199999999999825e+00 6.590134354859562591e+05
7.224199999999999733e+00 6.645847235273943515e+05
7.245199999999999640e+00 6.702973000656057848e+05
7.266200000000000436e+00 6.760753365067081759e+05
7.287200000000000344e+00 6.818910214961972088e+05
7.308200000000000252e+00 6.877240254757464863e+05
7.329200000000000159e+00 6.935583591453431873e+05
7.350200000000000067e+00 6.993826626753336750e+05
7.371199999999999974e+00 7.052210083542157663e+05
7.392199999999999882e+00 7.110780285614874447e+05
7.413199999999999790e+00 7.170064347392884083e+05
7.434199999999999697e+00 7.230332872561922995e+05
7.455199999999999605e+00 7.291985113462334266e+05
7.476200000000000401e+00 7.355551294751282549e+05
7.497200000000000308e+00 7.421332667232105741e+05
7.518200000000000216e+00 7.489850099007906392e+05
7.539200000000000124e+00 7.561458578325599665e+05
7.560200000000000031e+00 7.636578271702287020e+05
7.581199999999999939e+00 7.715274040285736555e+05
7.602199999999999847e+00 7.797845141623043455e+05
7.623199999999999754e+00 7.884112108598337509e+05
7.644199999999999662e+00 7.973904721678172937e+05
7.665199999999999569e+00 8.066871437609897694e+05
7.686200000000000365e+00 8.162074637270779349e+05
7.707200000000000273e+00 8.258817157986726379e+05
7.728299999999999947e+00 8.356121839446885278e+05
7.749299999999999855e+00 8.452682660309848143e+05
7.770299999999999763e+00 8.547711885492261499e+05
7.791299999999999670e+00 8.640239220363674685e+05
7.812299999999999578e+00 8.729323706053686328e+05
