# energy(eV) alpha
1.172460000000000058e+01 9.932462739721313119e+04
1.174569999999999936e+01 9.737230962185993849e+04
1.176670000000000016e+01 9.556588347630400676e+04
1.178769999999999918e+01 9.397172508447316068e+04
1.180869999999999997e+01 9.260478038756758906e+04
1.182970000000000077e+01 9.145241814030105888e+04
1.185069999999999979e+01 9.059255070187640376e+04
1.187170000000000059e+01 8.994796563440933824e+04
1.189269999999999960e+01 8.956227370313782012e+04
1.191370000000000040e+01 8.933918458031742193e+04
1.193479999999999919e+01 8.934284841224177217e+04
1.195579999999999998e+01 8.951771467754461628e+04
1.197680000000000078e+01 8.980706147352249536e+04
1.199779999999999980e+01 9.018196059727227839e+04
1.201880000000000059e+01 9.058633475616802752e+04
1.203979999999999961e+01 9.093901819075814274e+04
1.206080000000000041e+01 9.117661039686395088e+04
1.208179999999999943e+01 9.120646924223711540e+04
1.210289999999999999e+01 9.105498617522073619e+04
1.212390000000000079e+01 9.061870510555838700e+04
1.214489999999999981e+01 8.996086697408412874e+04
1.216590000000000060e+01 8.909502494584961096e+04
1.218689999999999962e+01 8.805057033569605846e+04
