# energy(eV) alpha
3.467299999999999827e+00 2.305380178660622332e+05
3.488599999999999923e+00 2.321794449944423977e+05
3.509900000000000020e+00 2.338505235781532538e+05
3.531200000000000117e+00 2.356094801650317095e+05
3.552400000000000002e+00 2.374749107973528153e+05
3.573700000000000099e+00 2.394727864647827519e+05
3.595000000000000195e+00 2.416250466777770780e+05
3.616200000000000081e+00 2.439753684771392727e+05
3.637500000000000178e+00 2.466415536935915297e+05
3.658799999999999830e+00 2.497283016247246414e+05
3.680099999999999927e+00 2.533533941224228183e+05
3.701299999999999812e+00 2.575753097508240025e+05
3.722599999999999909e+00 2.623969094279115670e+05
3.743900000000000006e+00 2.676820242329002940e+05
3.765099999999999891e+00 2.732014719905168167e+05
3.786399999999999988e+00 2.786916445108270855e+05
3.807700000000000085e+00 2.838007940683993511e+05
3.829000000000000181e+00 2.882199124019762385e+05
3.850200000000000067e+00 2.916737890088002314e+05
3.871500000000000163e+00 2.940152220967124449e+05
3.892799999999999816e+00 2.952159727564452332e+05
3.914099999999999913e+00 2.954107342067572172e+05
3.935299999999999798e+00 2.948760480935601518e+05
3.956599999999999895e+00 2.940258896395675256e+05
3.977899999999999991e+00 2.932803354439410032e+05
3.999099999999999877e+00 2.930520189477837994e+05
4.020400000000000418e+00 2.936567534476502915e+05
4.041699999999999626e+00 2.952609462284665206e+05
4.062999999999999723e+00 2.978974259676763904e+05
4.084200000000000053e+00 3.014660708666542196e+05
4.105500000000000149e+00 3.058079381808589096e+05
4.126800000000000246e+00 3.106840392277939827e+05
4.147999999999999687e+00 3.158604129664357170e+05
4.169299999999999784e+00 3.211460019338538987e+05
4.190599999999999881e+00 3.263693848288918380e+05
4.211899999999999977e+00 3.314221659065468702e+05
4.233100000000000307e+00 3.362399228697514627e+05
4.254400000000000404e+00 3.408051279246932245e+05
4.275699999999999612e+00 3.451017140755766886e+05
4.296999999999999709e+00 3.491029694491396076e+05
4.318200000000000038e+00 3.527617922077351250e+05
4.339500000000000135e+00 3.560254221317889169e+05
4.360800000000000232e+00 3.588223768644756638e+05
4.381999999999999673e+00 3.611160657496877830e+05
4.403299999999999770e+00 3.629183148372868891e+05
4.424599999999999866e+00 3.642834557659730199e+05
4.445899999999999963e+00 3.653134231857892009e+05
4.467100000000000293e+00 3.661091702398553607e+05
4.488400000000000389e+00 3.667823747212068993e+05
4.509699999999999598e+00 3.673942854766727542e+05
4.530899999999999928e+00 3.679768004049786832e+05
4.552200000000000024e+00 3.685627328953097458e+05
4.573500000000000121e+00 3.691568326597128180e+05
4.594800000000000217e+00 3.698068786244281218e+05
4.615999999999999659e+00 3.705567238552428898e+05
4.637299999999999756e+00 3.715149206411289633e+05
4.658599999999999852e+00 3.727275893197811092e+05
4.679800000000000182e+00 3.742546101194236544e+05
4.701100000000000279e+00 3.761595783103724825e+05
4.722400000000000375e+00 3.784517069252508809e+05
4.743699999999999584e+00 3.811285267984566744e+05
4.764899999999999913e+00 3.841511349226539023e+05
4.786200000000000010e+00 3.874559372557162424e+05
4.807500000000000107e+00 3.909191929773097509e+05
4.828800000000000203e+00 3.943631683311213856e+05
4.849999999999999645e+00 3.975884915009341203e+05
4.871299999999999741e+00 4.004110829324510996e+05
4.892599999999999838e+00 4.026317930669398047e+05
4.913800000000000168e+00 4.041264643027883139e+05
4.935100000000000264e+00 4.048479403412618558e+05
4.956400000000000361e+00 4.048042632721427944e+05
4.977699999999999569e+00 4.041026814909591340e+05
4.998899999999999899e+00 4.028782972952258424e+05
5.020199999999999996e+00 4.013388816759214387e+05
5.041500000000000092e+00 3.996527917071441188e+05
5.062700000000000422e+00 3.979794736866187886e+05
5.083999999999999631e+00 3.964422366287647164e+05
5.105299999999999727e+00 3.951052674018694088e+05
5.126599999999999824e+00 3.939578176498332177e+05
5.147800000000000153e+00 3.929533239829321392e+05
5.169100000000000250e+00 3.920288835904392763e+05
5.190400000000000347e+00 3.911105322144708480e+05
5.211599999999999788e+00 3.901174337893857155e+05
5.232899999999999885e+00 3.890309582718433230e+05
5.254199999999999982e+00 3.878494168074593763e+05
5.275500000000000078e+00 3.866444243611839483e+05
5.296700000000000408e+00 3.854979116124054999e+05
5.317999999999999616e+00 3.845518833276216756e+05
5.339299999999999713e+00 3.839053419488617801e+05
5.360599999999999810e+00 3.836487018434409983e+05
