# energy(eV) alpha
5.869100000000000428e+00 4.783054024822139181e+05
5.887699999999999712e+00 4.840503147546341643e+05
5.906299999999999883e+00 4.898613651842650142e+05
5.924999999999999822e+00 4.956667039635825786e+05
5.943599999999999994e+00 5.013797253052899614e+05
5.962200000000000166e+00 5.068988300867297221e+05
5.980900000000000105e+00 5.121368225563338492e+05
5.999500000000000277e+00 5.169723800951035810e+05
6.018099999999999561e+00 5.213702758309103665e+05
6.036699999999999733e+00 5.253040260857578833e+05
6.055399999999999672e+00 5.288084077604756458e+05
6.073999999999999844e+00 5.319160772207217524e+05
6.092600000000000016e+00 5.347401502661020495e+05
6.111299999999999955e+00 5.374086967795044184e+05
6.129900000000000126e+00 5.400299913049548632e+05
6.148500000000000298e+00 5.427202883404990425e+05
6.167200000000000237e+00 5.455643249981551198e+05
6.185800000000000409e+00 5.485982129464430036e+05
6.204399999999999693e+00 5.518491052357737208e+05
6.223099999999999632e+00 5.552969087844890309e+05
6.241699999999999804e+00 5.588737194098114269e+05
6.260299999999999976e+00 5.625115465787708526e+05
6.278999999999999915e+00 5.661426749586177757e+05
6.297600000000000087e+00 5.696718830780315911e+05
6.316200000000000259e+00 5.730375286089129513e+05
6.334900000000000198e+00 5.762084350785178831e+05
6.353500000000000369e+00 5.791695467253238894e+05
6.372099999999999653e+00 5.819211441200426780e+05
6.390799999999999592e+00 5.845191025271923281e+05
6.409399999999999764e+00 5.869829289210573770e+05
6.427999999999999936e+00 5.893968738551693968e+05
6.446699999999999875e+00 5.918039593946681125e+05
6.465300000000000047e+00 5.942272538044418907e+05
6.483900000000000219e+00 5.966640334259717492e+05
6.502500000000000391e+00 5.991289416389822727e+05
6.521200000000000330e+00 6.015589703929363750e+05
6.539799999999999613e+00 6.039004054800051963e+05
6.558399999999999785e+00 6.060922434238935821e+05
6.577099999999999724e+00 6.080755223234239966e+05
6.595699999999999896e+00 6.097973401516509475e+05
6.614300000000000068e+00 6.112305832186945481e+05
6.633000000000000007e+00 6.123454448904418387e+05
6.651600000000000179e+00 6.131303423955761828e+05
6.670200000000000351e+00 6.136130924770656275e+05
6.688900000000000290e+00 6.138158541064426536e+05
6.707499999999999574e+00 6.137576727511276258e+05
6.726099999999999746e+00 6.134809154961652821e+05
6.744799999999999685e+00 6.130137205213365378e+05
6.763399999999999856e+00 6.123861656701060710e+05
6.782000000000000028e+00 6.116363272116252920e+05
6.800699999999999967e+00 6.108015307957154000e+05
6.819300000000000139e+00 6.099141249348801794e+05
6.837900000000000311e+00 6.090246219835219672e+05
6.856600000000000250e+00 6.081785169373165118e+05
6.875200000000000422e+00 6.074190827674415195e+05
6.893799999999999706e+00 6.067867613599607721e+05
6.912499999999999645e+00 6.063088140192212304e+05
6.931099999999999817e+00 6.059921793394252891e+05
6.949699999999999989e+00 6.058216952030442189e+05
6.968300000000000161e+00 6.057406777700937819e+05
6.987000000000000099e+00 6.056897180886776187e+05
7.005600000000000271e+00 6.055972910572401015e+05
7.024200000000000443e+00 6.053595115568161709e+05
7.042900000000000382e+00 6.049431498749192106e+05
7.061499999999999666e+00 6.042996705015146872e+05
7.080099999999999838e+00 6.034510609224900836e+05
7.098799999999999777e+00 6.024267176961632213e+05
7.117399999999999949e+00 6.012985527561026393e+05
7.136000000000000121e+00 6.002084444314168068e+05
7.154700000000000060e+00 5.992745393450668780e+05
7.173300000000000232e+00 5.986047461361150490e+05
7.191900000000000404e+00 5.983286024745873874e+05
