# energy(eV) alpha
4.064300000000000246e+00 3.647145798841027427e+05
4.085399999999999920e+00 3.698844481976935640e+05
4.106399999999999828e+00 3.751877647840995342e+05
4.127500000000000391e+00 3.806365452582674916e+05
4.148600000000000065e+00 3.862021139175838907e+05
4.169599999999999973e+00 3.918445475606383407e+05
4.190699999999999648e+00 3.975369657264870475e+05
4.211700000000000443e+00 4.032040142607318703e+05
4.232800000000000118e+00 4.088054632688554120e+05
4.253800000000000026e+00 4.142634231534761493e+05
4.274899999999999700e+00 4.195655303909801296e+05
4.296000000000000263e+00 4.246628108780659386e+05
4.317000000000000171e+00 4.295509100497621112e+05
4.338099999999999845e+00 4.342481576380569604e+05
4.359099999999999753e+00 4.387653468677001656e+05
4.380200000000000315e+00 4.431703080684757442e+05
4.401299999999999990e+00 4.474975531564443954e+05
4.422299999999999898e+00 4.517882653907833737e+05
4.443399999999999572e+00 4.561187462305019144e+05
4.464400000000000368e+00 4.604863699187102611e+05
4.485500000000000043e+00 4.649361391597295296e+05
4.506599999999999717e+00 4.694463453015715349e+05
4.527599999999999625e+00 4.740037023838069290e+05
4.548700000000000188e+00 4.785896350066033774e+05
4.569700000000000095e+00 4.831469373081510421e+05
4.590799999999999770e+00 4.876430839987729560e+05
4.611799999999999677e+00 4.920228543454410392e+05
4.632900000000000240e+00 4.962533432511620340e+05
4.653999999999999915e+00 5.002879038626034744e+05
4.674999999999999822e+00 5.041007750376092736e+05
4.696100000000000385e+00 5.076954852619006415e+05
4.717100000000000293e+00 5.110622453938911203e+05
4.738199999999999967e+00 5.142239368474596995e+05
4.759299999999999642e+00 5.172135687265598681e+05
4.780300000000000438e+00 5.200378074940520455e+05
4.801400000000000112e+00 5.227427750986067113e+05
4.822400000000000020e+00 5.253385434450326720e+05
4.843499999999999694e+00 5.278538081531454809e+05
4.864499999999999602e+00 5.302744924930892885e+05
4.885600000000000165e+00 5.326073366821323289e+05
4.906699999999999839e+00 5.348255266938266577e+05
4.927699999999999747e+00 5.368896679257935612e+05
4.948800000000000310e+00 5.388088278755787760e+05
